Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Sérgio Oliveira,MF,Portugal,28.0,1992.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,350.0,103.0,9.0,9.0,4.0,4.0,4.0,8.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,3.0,10.0,11.0,0.0,24.0,0.0,0.0,0.0,14.0,94.0,69.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Olmo,FW,Spain,22.0,1998.0,5.0,3.0,378.0,0.0,21.0,7.0,18.5,1.0,0.0,0.0,139.0,193.0,1823.0,443.0,85.0,101.0,31.0,48.0,10.0,16.0,3.0,10.0,6.0,9.0,3.0,9.0,0.0,0.0,0.0,9.0,13.0,0.0,17.0,0.0,0.0,0.0,16.0,6.0,4.0,267.0,1.0,18.0,96.0,156.0,27.0,267.0,16.0,6.0,10.0,164.0,992.0,556.0,17.0,12.0,8.0,12.0,8.0,210.0,45.0,4.0,4.0,0.0,2.0,2.0,3.0,7.0,4.0,5.0,0.0,5.0,5.0,1.0,0.0
Kristoffer Olsson,MF,Sweden,25.0,1995.0,4.0,4.0,336.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,130.0,156.0,2017.0,712.0,65.0,75.0,53.0,58.0,9.0,15.0,0.0,0.0,15.0,2.0,0.0,17.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,1.0,187.0,7.0,35.0,109.0,44.0,0.0,187.0,2.0,2.0,0.0,116.0,659.0,310.0,3.0,9.0,0.0,4.0,3.0,118.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,6.0,1.0,5.0,5.0,6.0,0.0
Karim Onisiwo,FW,Austria,28.0,1992.0,1.0,0.0,7.0,0.0,1.0,1.0,9.2,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willi Orban,DF,Hungary,28.0,1992.0,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,92.0,1543.0,545.0,25.0,28.0,40.0,46.0,10.0,18.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,8.0,3.0,120.0,38.0,103.0,16.0,1.0,0.0,120.0,0.0,0.0,0.0,65.0,362.0,161.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,4.0,2.0,4.0,0.0,0.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,19.0,1.0
Mislav Oršić,FW,Croatia,28.0,1992.0,1.0,0.0,54.0,1.0,2.0,1.0,10.0,0.0,0.0,0.0,8.0,15.0,96.0,51.0,7.0,10.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,9.0,17.0,7.0,26.0,6.0,2.0,4.0,17.0,144.0,80.0,2.0,0.0,3.0,1.0,1.0,18.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Mikel Oyarzabal,FW,Spain,23.0,1997.0,6.0,1.0,167.0,1.0,9.0,4.0,17.5,0.0,0.0,0.0,83.0,98.0,1159.0,255.0,50.0,54.0,24.0,25.0,5.0,9.0,0.0,7.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,10.0,1.0,0.0,122.0,1.0,3.0,39.0,82.0,17.0,122.0,5.0,5.0,0.0,88.0,508.0,255.0,9.0,2.0,5.0,6.0,6.0,98.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0
Magomed Ozdoyev,MF,Russia,28.0,1992.0,3.0,3.0,210.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,72.0,99.0,1217.0,308.0,36.0,43.0,23.0,30.0,10.0,18.0,0.0,1.0,6.0,2.0,1.0,9.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,18.0,1.0,2.0,128.0,6.0,31.0,60.0,40.0,4.0,128.0,3.0,1.0,2.0,62.0,349.0,125.0,3.0,4.0,0.0,1.0,0.0,70.0,8.0,5.0,4.0,2.0,3.0,0.0,2.0,8.0,6.0,4.0,1.0,3.0,3.0,3.0,0.0
João Palhinha,MF,Portugal,25.0,1995.0,2.0,1.0,122.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,57.0,62.0,1123.0,320.0,27.0,28.0,20.0,21.0,9.0,12.0,0.0,0.0,9.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,78.0,2.0,11.0,59.0,9.0,2.0,78.0,5.0,5.0,0.0,38.0,206.0,88.0,3.0,0.0,0.0,0.0,1.0,50.0,0.0,9.0,6.0,2.0,7.0,0.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Emerson Palmieri,DF,Italy,26.0,1994.0,4.0,3.0,292.0,0.0,3.0,1.0,18.3,0.0,0.0,0.0,131.0,156.0,1718.0,454.0,88.0,98.0,36.0,43.0,3.0,4.0,0.0,2.0,7.0,1.0,0.0,10.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,14.0,3.0,3.0,181.0,8.0,48.0,78.0,56.0,10.0,181.0,4.0,4.0,0.0,92.0,387.0,209.0,2.0,3.0,3.0,8.0,2.0,121.0,19.0,7.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
Goran Pandev,FW,N.,37.0,1983.0,3.0,3.0,248.0,1.0,2.0,1.0,14.6,0.0,0.0,0.0,40.0,59.0,629.0,123.0,21.0,26.0,13.0,15.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,92.0,0.0,9.0,45.0,40.0,3.0,92.0,4.0,3.0,1.0,45.0,152.0,43.0,1.0,2.0,0.0,14.0,9.0,75.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
Mario Pašalić,MF,Croatia,25.0,1995.0,2.0,0.0,48.0,1.0,3.0,1.0,9.9,0.0,0.0,0.0,22.0,23.0,301.0,58.0,13.0,13.0,6.0,6.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,2.0,15.0,12.0,4.0,29.0,0.0,0.0,0.0,16.0,108.0,82.0,2.0,3.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Nathan Patterson,DF,Scotland,19.0,2001.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,125.0,18.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,1.0,3.0,7.0,3.0,0.0,13.0,1.0,0.0,1.0,7.0,55.0,26.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Pavard,DF,France,24.0,1996.0,3.0,3.0,300.0,0.0,1.0,1.0,11.5,0.0,0.0,0.0,173.0,202.0,2824.0,898.0,93.0,102.0,63.0,78.0,14.0,16.0,0.0,1.0,14.0,1.0,0.0,20.0,2.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,1.0,0.0,9.0,2.0,4.0,235.0,7.0,49.0,126.0,62.0,1.0,235.0,1.0,1.0,0.0,97.0,457.0,317.0,4.0,5.0,0.0,2.0,1.0,154.0,13.0,14.0,9.0,7.0,5.0,2.0,11.0,13.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0
Pedri,MF,Spain,18.0,2002.0,6.0,6.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,468.0,6906.0,1117.0,214.0,233.0,145.0,149.0,46.0,50.0,0.0,10.0,47.0,12.0,1.0,72.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,0.0,0.0,1.0,25.0,2.0,2.0,512.0,1.0,29.0,282.0,204.0,5.0,512.0,5.0,3.0,2.0,355.0,2228.0,1195.0,33.0,37.0,1.0,12.0,9.0,427.0,22.0,7.0,3.0,3.0,2.0,2.0,3.0,9.0,6.0,9.0,0.0,9.0,4.0,2.0,0.0
Peter Pekarík,DF,Slovakia,34.0,1986.0,3.0,3.0,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,156.0,2108.0,609.0,69.0,74.0,55.0,62.0,8.0,15.0,0.0,3.0,6.0,2.0,2.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,12.0,1.0,2.0,170.0,7.0,67.0,87.0,18.0,1.0,170.0,1.0,0.0,1.0,95.0,443.0,224.0,6.0,3.0,0.0,0.0,0.0,106.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
Tomáš Pekhart,FW,Czech,31.0,1989.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Pepe,DF,Portugal,37.0,1983.0,4.0,4.0,360.0,0.0,1.0,1.0,11.2,0.0,0.0,0.0,254.0,289.0,5523.0,1806.0,72.0,78.0,135.0,140.0,46.0,64.0,0.0,0.0,13.0,2.0,0.0,16.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,27.0,2.0,5.0,310.0,20.0,116.0,183.0,11.0,3.0,310.0,0.0,0.0,0.0,208.0,1005.0,593.0,0.0,0.0,0.0,0.0,0.0,236.0,4.0,6.0,6.0,5.0,1.0,0.0,3.0,8.0,5.0,1.0,0.0,1.0,3.0,6.0,0.0
Danilo Pereira,MF,Portugal,29.0,1991.0,4.0,3.0,238.0,0.0,1.0,1.0,8.7,0.0,0.0,0.0,122.0,134.0,2339.0,699.0,50.0,54.0,52.0,54.0,19.0,23.0,0.0,1.0,14.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,19.0,3.0,2.0,156.0,10.0,45.0,96.0,15.0,3.0,156.0,2.0,2.0,0.0,96.0,534.0,231.0,1.0,0.0,0.0,1.0,2.0,109.0,2.0,7.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
Ivan Perišić,FW,Croatia,31.0,1989.0,3.0,3.0,260.0,2.0,7.0,3.0,17.7,0.0,0.0,0.0,68.0,98.0,926.0,249.0,45.0,52.0,13.0,22.0,6.0,12.0,1.0,4.0,3.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,9.0,7.0,6.0,122.0,7.0,17.0,45.0,60.0,21.0,122.0,1.0,1.0,0.0,61.0,527.0,264.0,13.0,5.0,5.0,5.0,2.0,80.0,19.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0
Matteo Pessina,MF,Italy,23.0,1997.0,4.0,1.0,192.0,2.0,4.0,3.0,12.2,0.0,0.0,0.0,43.0,55.0,574.0,113.0,31.0,38.0,11.0,14.0,1.0,2.0,0.0,3.0,4.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,78.0,3.0,14.0,29.0,38.0,8.0,78.0,6.0,5.0,1.0,37.0,268.0,141.0,3.0,1.0,0.0,5.0,0.0,53.0,7.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,4.0,2.0,4.0,0.0
Bruno Petković,FW,Croatia,26.0,1994.0,4.0,2.0,172.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,51.0,377.0,50.0,26.0,32.0,4.0,9.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,74.0,4.0,8.0,40.0,26.0,6.0,74.0,1.0,1.0,0.0,34.0,208.0,96.0,3.0,3.0,0.0,10.0,2.0,56.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0
Kalvin Phillips,MF,England,25.0,1995.0,7.0,7.0,664.0,0.0,4.0,1.0,25.6,0.0,0.0,0.0,294.0,346.0,5026.0,1070.0,135.0,152.0,122.0,129.0,27.0,45.0,1.0,3.0,29.0,6.0,1.0,22.0,1.0,0.0,0.0,12.0,4.0,1.0,4.0,0.0,0.0,0.0,45.0,11.0,5.0,399.0,14.0,67.0,270.0,65.0,5.0,399.0,8.0,3.0,5.0,221.0,804.0,209.0,3.0,2.0,0.0,7.0,7.0,278.0,11.0,9.0,4.0,3.0,5.0,1.0,5.0,15.0,10.0,6.0,0.0,6.0,7.0,6.0,0.0
Paul Pogba,MF,France,27.0,1993.0,4.0,4.0,375.0,1.0,8.0,2.0,22.2,0.0,0.0,0.0,246.0,285.0,4326.0,1304.0,123.0,133.0,86.0,94.0,29.0,38.0,1.0,8.0,37.0,7.0,1.0,25.0,0.0,0.0,0.0,7.0,11.0,1.0,3.0,0.0,0.0,0.0,33.0,5.0,4.0,326.0,4.0,47.0,214.0,70.0,5.0,326.0,12.0,9.0,3.0,170.0,945.0,483.0,8.0,5.0,1.0,9.0,8.0,262.0,11.0,8.0,3.0,2.0,5.0,1.0,2.0,6.0,4.0,3.0,1.0,2.0,4.0,2.0,0.0
Joel Pohjanpalo,FW,Finland,26.0,1994.0,3.0,3.0,242.0,1.0,7.0,1.0,13.0,0.0,0.0,0.0,33.0,57.0,502.0,120.0,19.0,31.0,10.0,11.0,3.0,7.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,10.0,12.0,76.0,4.0,16.0,36.0,24.0,11.0,76.0,4.0,2.0,2.0,33.0,142.0,38.0,1.0,0.0,2.0,5.0,1.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0
Yussuf Poulsen,FW,Denmark,26.0,1994.0,5.0,3.0,295.0,2.0,7.0,4.0,17.2,0.0,0.0,0.0,67.0,108.0,817.0,187.0,49.0,65.0,13.0,25.0,2.0,6.0,0.0,7.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,7.0,4.0,0.0,8.0,1.0,0.0,0.0,9.0,16.0,9.0,142.0,0.0,12.0,58.0,75.0,11.0,142.0,3.0,1.0,2.0,79.0,389.0,222.0,4.0,4.0,0.0,12.0,9.0,120.0,32.0,3.0,2.0,3.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,1.0,0.0,0.0
Dennis Praet,DF,Belgium,26.0,1994.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,87.0,25.0,6.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,5.0,7.0,0.0,13.0,1.0,0.0,1.0,8.0,33.0,13.0,0.0,2.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Quincy Promes,FW,Netherlands,29.0,1992.0,2.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,41.0,456.0,78.0,16.0,21.0,12.0,14.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,45.0,1.0,3.0,12.0,30.0,4.0,45.0,1.0,0.0,1.0,29.0,160.0,121.0,2.0,3.0,2.0,2.0,0.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tymoteusz Puchacz,DF,Poland,22.0,1999.0,3.0,2.0,152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,56.0,557.0,195.0,18.0,23.0,11.0,16.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,15.0,4.0,3.0,84.0,5.0,20.0,35.0,32.0,1.0,84.0,7.0,4.0,3.0,43.0,401.0,217.0,6.0,5.0,0.0,3.0,3.0,39.0,6.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0
Teemu Pukki,FW,Finland,30.0,1990.0,3.0,3.0,238.0,0.0,4.0,1.0,17.7,0.0,0.0,0.0,33.0,45.0,415.0,88.0,22.0,25.0,7.0,11.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,5.0,64.0,0.0,6.0,27.0,33.0,7.0,64.0,5.0,4.0,1.0,30.0,240.0,104.0,6.0,3.0,2.0,4.0,5.0,43.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0
Przemysław Płacheta,MF,Poland,22.0,1998.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,66.0,53.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,3.0,2.0,9.0,2.0,14.0,0.0,0.0,0.0,11.0,84.0,37.0,1.0,2.0,0.0,2.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Quaison,FW,Sweden,27.0,1993.0,4.0,1.0,127.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,8.0,15.0,76.0,7.0,5.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,11.0,30.0,1.0,5.0,17.0,10.0,2.0,30.0,4.0,3.0,1.0,21.0,62.0,14.0,0.0,1.0,0.0,5.0,5.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
Adrien Rabiot,MF,France,25.0,1995.0,4.0,3.0,304.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,176.0,203.0,2697.0,735.0,99.0,110.0,66.0,76.0,7.0,9.0,0.0,1.0,18.0,3.0,1.0,27.0,0.0,0.0,0.0,7.0,3.0,1.0,3.0,0.0,0.0,0.0,23.0,3.0,1.0,233.0,7.0,58.0,113.0,63.0,5.0,233.0,2.0,2.0,0.0,129.0,875.0,504.0,13.0,9.0,0.0,5.0,3.0,169.0,17.0,7.0,3.0,3.0,2.0,2.0,4.0,5.0,1.0,3.0,0.0,3.0,6.0,4.0,0.0
Jukka Raitala,DF,Finland,32.0,1988.0,3.0,3.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,84.0,1024.0,407.0,27.0,30.0,30.0,43.0,4.0,8.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,4.0,114.0,16.0,53.0,34.0,27.0,0.0,114.0,3.0,2.0,1.0,54.0,234.0,95.0,2.0,2.0,0.0,4.0,0.0,73.0,7.0,4.0,2.0,3.0,1.0,0.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,10.0,0.0
Aaron Ramsey,MF,Wales,30.0,1990.0,4.0,4.0,353.0,1.0,7.0,3.0,12.3,0.0,0.0,0.0,128.0,161.0,2187.0,533.0,70.0,81.0,45.0,50.0,11.0,22.0,0.0,4.0,12.0,5.0,0.0,19.0,0.0,0.0,0.0,5.0,8.0,0.0,4.0,0.0,0.0,0.0,25.0,2.0,9.0,195.0,10.0,37.0,98.0,64.0,14.0,195.0,5.0,3.0,2.0,118.0,693.0,261.0,8.0,6.0,2.0,6.0,4.0,130.0,17.0,4.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,0.0
Marcus Rashford,FW,England,23.0,1997.0,5.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,39.0,411.0,53.0,20.0,21.0,7.0,10.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,47.0,0.0,4.0,25.0,19.0,1.0,47.0,7.0,4.0,3.0,28.0,197.0,88.0,4.0,1.0,1.0,0.0,3.0,38.0,7.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Giacomo Raspadori,FW,Italy,20.0,2000.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,94.0,19.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,6.0,1.0,9.0,0.0,0.0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ante Rebić,FW,Croatia,27.0,1993.0,4.0,3.0,198.0,0.0,5.0,2.0,17.7,0.0,0.0,0.0,21.0,42.0,229.0,54.0,14.0,22.0,5.0,10.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,7.0,71.0,3.0,14.0,25.0,32.0,5.0,71.0,4.0,0.0,4.0,36.0,146.0,82.0,3.0,2.0,1.0,5.0,4.0,40.0,12.0,5.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0
Declan Rice,MF,England,22.0,1999.0,7.0,7.0,535.0,0.0,1.0,1.0,27.3,0.0,0.0,0.0,294.0,325.0,5032.0,1091.0,120.0,133.0,154.0,161.0,12.0,19.0,0.0,1.0,30.0,2.0,0.0,31.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,4.0,381.0,18.0,81.0,266.0,38.0,2.0,381.0,10.0,4.0,6.0,242.0,1398.0,506.0,8.0,11.0,0.0,6.0,3.0,269.0,1.0,14.0,5.0,3.0,10.0,1.0,8.0,13.0,5.0,2.0,2.0,0.0,12.0,8.0,0.0
Kire Ristevski,DF,N.,30.0,1990.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,156.0,58.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Milan Ristovski,FW,N.,22.0,1998.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Ristovski,DF,N.,28.0,1992.0,3.0,3.0,270.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,121.0,160.0,2115.0,811.0,58.0,65.0,50.0,65.0,12.0,22.0,0.0,0.0,9.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,26.0,2.0,5.0,193.0,12.0,84.0,77.0,34.0,1.0,193.0,1.0,1.0,0.0,61.0,367.0,197.0,3.0,4.0,0.0,3.0,1.0,116.0,10.0,8.0,4.0,6.0,2.0,0.0,6.0,8.0,2.0,2.0,0.0,2.0,8.0,10.0,0.0
